raw,speaker,text,line_number_n,ngram_text
"Habl. ... y son realmente ... tengo un gran sentido por la amistad, pues, la fide.. la fidelidad dentro de la amistad es para mí ... es súper importante. Eh ... todavía los conservo ¿no? Inclusive, eh ... bueno, como te digo, estudiamos en la universidad cinco años juntos y lo que te quería decir para ... -porque me desvié un poco del tema de la ópera-, después que me gradué, fui al exterior a hacer un postgrado por tres años ... y ... la escogencia del sitio del postgrado afuera fue, justamente, Italia ¿no? y en parte además de ... del ... de la parte principal, que era el componente técnico ¿no? del estudio, de ... -yo soy ingeniero civil, me gradué en la Metropolitana en el '83- y además del componente técnico de la universidad de Milán, que es muy reconocida en ingeniería civil, habría este o.. había este otro componente ... músico, pues, La Scala de Milán es uno de los teatros más reconocidos del mundo, y además era toda la vivencia de vivir en Europa, que es una vida mucho más tranquila, mucho más abierta y mucho más cultural que los Estados Unidos. Yo ya había tenido oportunidad de ir varias veces a los Estados Unidos y había oído inclusive a amigos que estudiaban allá y que las universidades son ... eh ... totalmente aisladas; por ejemplo, la universidad de Cornell es totalmente aislada, y tú lo tienes es estudiar o estudiar, no tienes ninguna otra ... claro, profesionalmente son unos machetes ¿no? los americanos realmente ... pero para mí es muy importante ese otro complemento humanístico y ... realmente, que me hace vibrar como es la música, pues, y otra cantidad de cosas que las conseguí yéndome a ... a Milán.",Hablante, por ejemplo la universidad de cornell es totalmente aislada y tú lo tienes es estudiar o estudiar no tienes ninguna otra ,97,tienes ninguna otra
"Habl. ... y son realmente ... tengo un gran sentido por la amistad, pues, la fide.. la fidelidad dentro de la amistad es para mí ... es súper importante. Eh ... todavía los conservo ¿no? Inclusive, eh ... bueno, como te digo, estudiamos en la universidad cinco años juntos y lo que te quería decir para ... -porque me desvié un poco del tema de la ópera-, después que me gradué, fui al exterior a hacer un postgrado por tres años ... y ... la escogencia del sitio del postgrado afuera fue, justamente, Italia ¿no? y en parte además de ... del ... de la parte principal, que era el componente técnico ¿no? del estudio, de ... -yo soy ingeniero civil, me gradué en la Metropolitana en el '83- y además del componente técnico de la universidad de Milán, que es muy reconocida en ingeniería civil, habría este o.. había este otro componente ... músico, pues, La Scala de Milán es uno de los teatros más reconocidos del mundo, y además era toda la vivencia de vivir en Europa, que es una vida mucho más tranquila, mucho más abierta y mucho más cultural que los Estados Unidos. Yo ya había tenido oportunidad de ir varias veces a los Estados Unidos y había oído inclusive a amigos que estudiaban allá y que las universidades son ... eh ... totalmente aisladas; por ejemplo, la universidad de Cornell es totalmente aislada, y tú lo tienes es estudiar o estudiar, no tienes ninguna otra ... claro, profesionalmente son unos machetes ¿no? los americanos realmente ... pero para mí es muy importante ese otro complemento humanístico y ... realmente, que me hace vibrar como es la música, pues, y otra cantidad de cosas que las conseguí yéndome a ... a Milán.",Hablante, claro profesionalmente son unos machetes no los americanos realmente ,98,claro profesionalmente son
"Habl. ... y son realmente ... tengo un gran sentido por la amistad, pues, la fide.. la fidelidad dentro de la amistad es para mí ... es súper importante. Eh ... todavía los conservo ¿no? Inclusive, eh ... bueno, como te digo, estudiamos en la universidad cinco años juntos y lo que te quería decir para ... -porque me desvié un poco del tema de la ópera-, después que me gradué, fui al exterior a hacer un postgrado por tres años ... y ... la escogencia del sitio del postgrado afuera fue, justamente, Italia ¿no? y en parte además de ... del ... de la parte principal, que era el componente técnico ¿no? del estudio, de ... -yo soy ingeniero civil, me gradué en la Metropolitana en el '83- y además del componente técnico de la universidad de Milán, que es muy reconocida en ingeniería civil, habría este o.. había este otro componente ... músico, pues, La Scala de Milán es uno de los teatros más reconocidos del mundo, y además era toda la vivencia de vivir en Europa, que es una vida mucho más tranquila, mucho más abierta y mucho más cultural que los Estados Unidos. Yo ya había tenido oportunidad de ir varias veces a los Estados Unidos y había oído inclusive a amigos que estudiaban allá y que las universidades son ... eh ... totalmente aisladas; por ejemplo, la universidad de Cornell es totalmente aislada, y tú lo tienes es estudiar o estudiar, no tienes ninguna otra ... claro, profesionalmente son unos machetes ¿no? los americanos realmente ... pero para mí es muy importante ese otro complemento humanístico y ... realmente, que me hace vibrar como es la música, pues, y otra cantidad de cosas que las conseguí yéndome a ... a Milán.",Hablante, claro profesionalmente son unos machetes no los americanos realmente ,98,profesionalmente son unos
"Habl. ... y son realmente ... tengo un gran sentido por la amistad, pues, la fide.. la fidelidad dentro de la amistad es para mí ... es súper importante. Eh ... todavía los conservo ¿no? Inclusive, eh ... bueno, como te digo, estudiamos en la universidad cinco años juntos y lo que te quería decir para ... -porque me desvié un poco del tema de la ópera-, después que me gradué, fui al exterior a hacer un postgrado por tres años ... y ... la escogencia del sitio del postgrado afuera fue, justamente, Italia ¿no? y en parte además de ... del ... de la parte principal, que era el componente técnico ¿no? del estudio, de ... -yo soy ingeniero civil, me gradué en la Metropolitana en el '83- y además del componente técnico de la universidad de Milán, que es muy reconocida en ingeniería civil, habría este o.. había este otro componente ... músico, pues, La Scala de Milán es uno de los teatros más reconocidos del mundo, y además era toda la vivencia de vivir en Europa, que es una vida mucho más tranquila, mucho más abierta y mucho más cultural que los Estados Unidos. Yo ya había tenido oportunidad de ir varias veces a los Estados Unidos y había oído inclusive a amigos que estudiaban allá y que las universidades son ... eh ... totalmente aisladas; por ejemplo, la universidad de Cornell es totalmente aislada, y tú lo tienes es estudiar o estudiar, no tienes ninguna otra ... claro, profesionalmente son unos machetes ¿no? los americanos realmente ... pero para mí es muy importante ese otro complemento humanístico y ... realmente, que me hace vibrar como es la música, pues, y otra cantidad de cosas que las conseguí yéndome a ... a Milán.",Hablante, claro profesionalmente son unos machetes no los americanos realmente ,98,son unos machetes
"Habl. ... y son realmente ... tengo un gran sentido por la amistad, pues, la fide.. la fidelidad dentro de la amistad es para mí ... es súper importante. Eh ... todavía los conservo ¿no? Inclusive, eh ... bueno, como te digo, estudiamos en la universidad cinco años juntos y lo que te quería decir para ... -porque me desvié un poco del tema de la ópera-, después que me gradué, fui al exterior a hacer un postgrado por tres años ... y ... la escogencia del sitio del postgrado afuera fue, justamente, Italia ¿no? y en parte además de ... del ... de la parte principal, que era el componente técnico ¿no? del estudio, de ... -yo soy ingeniero civil, me gradué en la Metropolitana en el '83- y además del componente técnico de la universidad de Milán, que es muy reconocida en ingeniería civil, habría este o.. había este otro componente ... músico, pues, La Scala de Milán es uno de los teatros más reconocidos del mundo, y además era toda la vivencia de vivir en Europa, que es una vida mucho más tranquila, mucho más abierta y mucho más cultural que los Estados Unidos. Yo ya había tenido oportunidad de ir varias veces a los Estados Unidos y había oído inclusive a amigos que estudiaban allá y que las universidades son ... eh ... totalmente aisladas; por ejemplo, la universidad de Cornell es totalmente aislada, y tú lo tienes es estudiar o estudiar, no tienes ninguna otra ... claro, profesionalmente son unos machetes ¿no? los americanos realmente ... pero para mí es muy importante ese otro complemento humanístico y ... realmente, que me hace vibrar como es la música, pues, y otra cantidad de cosas que las conseguí yéndome a ... a Milán.",Hablante, claro profesionalmente son unos machetes no los americanos realmente ,98,unos machetes no
"Habl. ... y son realmente ... tengo un gran sentido por la amistad, pues, la fide.. la fidelidad dentro de la amistad es para mí ... es súper importante. Eh ... todavía los conservo ¿no? Inclusive, eh ... bueno, como te digo, estudiamos en la universidad cinco años juntos y lo que te quería decir para ... -porque me desvié un poco del tema de la ópera-, después que me gradué, fui al exterior a hacer un postgrado por tres años ... y ... la escogencia del sitio del postgrado afuera fue, justamente, Italia ¿no? y en parte además de ... del ... de la parte principal, que era el componente técnico ¿no? del estudio, de ... -yo soy ingeniero civil, me gradué en la Metropolitana en el '83- y además del componente técnico de la universidad de Milán, que es muy reconocida en ingeniería civil, habría este o.. había este otro componente ... músico, pues, La Scala de Milán es uno de los teatros más reconocidos del mundo, y además era toda la vivencia de vivir en Europa, que es una vida mucho más tranquila, mucho más abierta y mucho más cultural que los Estados Unidos. Yo ya había tenido oportunidad de ir varias veces a los Estados Unidos y había oído inclusive a amigos que estudiaban allá y que las universidades son ... eh ... totalmente aisladas; por ejemplo, la universidad de Cornell es totalmente aislada, y tú lo tienes es estudiar o estudiar, no tienes ninguna otra ... claro, profesionalmente son unos machetes ¿no? los americanos realmente ... pero para mí es muy importante ese otro complemento humanístico y ... realmente, que me hace vibrar como es la música, pues, y otra cantidad de cosas que las conseguí yéndome a ... a Milán.",Hablante, claro profesionalmente son unos machetes no los americanos realmente ,98,machetes no los
"Habl. ... y son realmente ... tengo un gran sentido por la amistad, pues, la fide.. la fidelidad dentro de la amistad es para mí ... es súper importante. Eh ... todavía los conservo ¿no? Inclusive, eh ... bueno, como te digo, estudiamos en la universidad cinco años juntos y lo que te quería decir para ... -porque me desvié un poco del tema de la ópera-, después que me gradué, fui al exterior a hacer un postgrado por tres años ... y ... la escogencia del sitio del postgrado afuera fue, justamente, Italia ¿no? y en parte además de ... del ... de la parte principal, que era el componente técnico ¿no? del estudio, de ... -yo soy ingeniero civil, me gradué en la Metropolitana en el '83- y además del componente técnico de la universidad de Milán, que es muy reconocida en ingeniería civil, habría este o.. había este otro componente ... músico, pues, La Scala de Milán es uno de los teatros más reconocidos del mundo, y además era toda la vivencia de vivir en Europa, que es una vida mucho más tranquila, mucho más abierta y mucho más cultural que los Estados Unidos. Yo ya había tenido oportunidad de ir varias veces a los Estados Unidos y había oído inclusive a amigos que estudiaban allá y que las universidades son ... eh ... totalmente aisladas; por ejemplo, la universidad de Cornell es totalmente aislada, y tú lo tienes es estudiar o estudiar, no tienes ninguna otra ... claro, profesionalmente son unos machetes ¿no? los americanos realmente ... pero para mí es muy importante ese otro complemento humanístico y ... realmente, que me hace vibrar como es la música, pues, y otra cantidad de cosas que las conseguí yéndome a ... a Milán.",Hablante, claro profesionalmente son unos machetes no los americanos realmente ,98,no los americanos
"Habl. ... y son realmente ... tengo un gran sentido por la amistad, pues, la fide.. la fidelidad dentro de la amistad es para mí ... es súper importante. Eh ... todavía los conservo ¿no? Inclusive, eh ... bueno, como te digo, estudiamos en la universidad cinco años juntos y lo que te quería decir para ... -porque me desvié un poco del tema de la ópera-, después que me gradué, fui al exterior a hacer un postgrado por tres años ... y ... la escogencia del sitio del postgrado afuera fue, justamente, Italia ¿no? y en parte además de ... del ... de la parte principal, que era el componente técnico ¿no? del estudio, de ... -yo soy ingeniero civil, me gradué en la Metropolitana en el '83- y además del componente técnico de la universidad de Milán, que es muy reconocida en ingeniería civil, habría este o.. había este otro componente ... músico, pues, La Scala de Milán es uno de los teatros más reconocidos del mundo, y además era toda la vivencia de vivir en Europa, que es una vida mucho más tranquila, mucho más abierta y mucho más cultural que los Estados Unidos. Yo ya había tenido oportunidad de ir varias veces a los Estados Unidos y había oído inclusive a amigos que estudiaban allá y que las universidades son ... eh ... totalmente aisladas; por ejemplo, la universidad de Cornell es totalmente aislada, y tú lo tienes es estudiar o estudiar, no tienes ninguna otra ... claro, profesionalmente son unos machetes ¿no? los americanos realmente ... pero para mí es muy importante ese otro complemento humanístico y ... realmente, que me hace vibrar como es la música, pues, y otra cantidad de cosas que las conseguí yéndome a ... a Milán.",Hablante, claro profesionalmente son unos machetes no los americanos realmente ,98,los americanos realmente
"Habl. ... y son realmente ... tengo un gran sentido por la amistad, pues, la fide.. la fidelidad dentro de la amistad es para mí ... es súper importante. Eh ... todavía los conservo ¿no? Inclusive, eh ... bueno, como te digo, estudiamos en la universidad cinco años juntos y lo que te quería decir para ... -porque me desvié un poco del tema de la ópera-, después que me gradué, fui al exterior a hacer un postgrado por tres años ... y ... la escogencia del sitio del postgrado afuera fue, justamente, Italia ¿no? y en parte además de ... del ... de la parte principal, que era el componente técnico ¿no? del estudio, de ... -yo soy ingeniero civil, me gradué en la Metropolitana en el '83- y además del componente técnico de la universidad de Milán, que es muy reconocida en ingeniería civil, habría este o.. había este otro componente ... músico, pues, La Scala de Milán es uno de los teatros más reconocidos del mundo, y además era toda la vivencia de vivir en Europa, que es una vida mucho más tranquila, mucho más abierta y mucho más cultural que los Estados Unidos. Yo ya había tenido oportunidad de ir varias veces a los Estados Unidos y había oído inclusive a amigos que estudiaban allá y que las universidades son ... eh ... totalmente aisladas; por ejemplo, la universidad de Cornell es totalmente aislada, y tú lo tienes es estudiar o estudiar, no tienes ninguna otra ... claro, profesionalmente son unos machetes ¿no? los americanos realmente ... pero para mí es muy importante ese otro complemento humanístico y ... realmente, que me hace vibrar como es la música, pues, y otra cantidad de cosas que las conseguí yéndome a ... a Milán.",Hablante, pero para mí es muy importante ese otro complemento humanístico y ,99,pero para mí
"Habl. ... y son realmente ... tengo un gran sentido por la amistad, pues, la fide.. la fidelidad dentro de la amistad es para mí ... es súper importante. Eh ... todavía los conservo ¿no? Inclusive, eh ... bueno, como te digo, estudiamos en la universidad cinco años juntos y lo que te quería decir para ... -porque me desvié un poco del tema de la ópera-, después que me gradué, fui al exterior a hacer un postgrado por tres años ... y ... la escogencia del sitio del postgrado afuera fue, justamente, Italia ¿no? y en parte además de ... del ... de la parte principal, que era el componente técnico ¿no? del estudio, de ... -yo soy ingeniero civil, me gradué en la Metropolitana en el '83- y además del componente técnico de la universidad de Milán, que es muy reconocida en ingeniería civil, habría este o.. había este otro componente ... músico, pues, La Scala de Milán es uno de los teatros más reconocidos del mundo, y además era toda la vivencia de vivir en Europa, que es una vida mucho más tranquila, mucho más abierta y mucho más cultural que los Estados Unidos. Yo ya había tenido oportunidad de ir varias veces a los Estados Unidos y había oído inclusive a amigos que estudiaban allá y que las universidades son ... eh ... totalmente aisladas; por ejemplo, la universidad de Cornell es totalmente aislada, y tú lo tienes es estudiar o estudiar, no tienes ninguna otra ... claro, profesionalmente son unos machetes ¿no? los americanos realmente ... pero para mí es muy importante ese otro complemento humanístico y ... realmente, que me hace vibrar como es la música, pues, y otra cantidad de cosas que las conseguí yéndome a ... a Milán.",Hablante, pero para mí es muy importante ese otro complemento humanístico y ,99,para mí es
"Habl. ... y son realmente ... tengo un gran sentido por la amistad, pues, la fide.. la fidelidad dentro de la amistad es para mí ... es súper importante. Eh ... todavía los conservo ¿no? Inclusive, eh ... bueno, como te digo, estudiamos en la universidad cinco años juntos y lo que te quería decir para ... -porque me desvié un poco del tema de la ópera-, después que me gradué, fui al exterior a hacer un postgrado por tres años ... y ... la escogencia del sitio del postgrado afuera fue, justamente, Italia ¿no? y en parte además de ... del ... de la parte principal, que era el componente técnico ¿no? del estudio, de ... -yo soy ingeniero civil, me gradué en la Metropolitana en el '83- y además del componente técnico de la universidad de Milán, que es muy reconocida en ingeniería civil, habría este o.. había este otro componente ... músico, pues, La Scala de Milán es uno de los teatros más reconocidos del mundo, y además era toda la vivencia de vivir en Europa, que es una vida mucho más tranquila, mucho más abierta y mucho más cultural que los Estados Unidos. Yo ya había tenido oportunidad de ir varias veces a los Estados Unidos y había oído inclusive a amigos que estudiaban allá y que las universidades son ... eh ... totalmente aisladas; por ejemplo, la universidad de Cornell es totalmente aislada, y tú lo tienes es estudiar o estudiar, no tienes ninguna otra ... claro, profesionalmente son unos machetes ¿no? los americanos realmente ... pero para mí es muy importante ese otro complemento humanístico y ... realmente, que me hace vibrar como es la música, pues, y otra cantidad de cosas que las conseguí yéndome a ... a Milán.",Hablante, pero para mí es muy importante ese otro complemento humanístico y ,99,mí es muy
"Habl. ... y son realmente ... tengo un gran sentido por la amistad, pues, la fide.. la fidelidad dentro de la amistad es para mí ... es súper importante. Eh ... todavía los conservo ¿no? Inclusive, eh ... bueno, como te digo, estudiamos en la universidad cinco años juntos y lo que te quería decir para ... -porque me desvié un poco del tema de la ópera-, después que me gradué, fui al exterior a hacer un postgrado por tres años ... y ... la escogencia del sitio del postgrado afuera fue, justamente, Italia ¿no? y en parte además de ... del ... de la parte principal, que era el componente técnico ¿no? del estudio, de ... -yo soy ingeniero civil, me gradué en la Metropolitana en el '83- y además del componente técnico de la universidad de Milán, que es muy reconocida en ingeniería civil, habría este o.. había este otro componente ... músico, pues, La Scala de Milán es uno de los teatros más reconocidos del mundo, y además era toda la vivencia de vivir en Europa, que es una vida mucho más tranquila, mucho más abierta y mucho más cultural que los Estados Unidos. Yo ya había tenido oportunidad de ir varias veces a los Estados Unidos y había oído inclusive a amigos que estudiaban allá y que las universidades son ... eh ... totalmente aisladas; por ejemplo, la universidad de Cornell es totalmente aislada, y tú lo tienes es estudiar o estudiar, no tienes ninguna otra ... claro, profesionalmente son unos machetes ¿no? los americanos realmente ... pero para mí es muy importante ese otro complemento humanístico y ... realmente, que me hace vibrar como es la música, pues, y otra cantidad de cosas que las conseguí yéndome a ... a Milán.",Hablante, pero para mí es muy importante ese otro complemento humanístico y ,99,es muy importante
"Habl. ... y son realmente ... tengo un gran sentido por la amistad, pues, la fide.. la fidelidad dentro de la amistad es para mí ... es súper importante. Eh ... todavía los conservo ¿no? Inclusive, eh ... bueno, como te digo, estudiamos en la universidad cinco años juntos y lo que te quería decir para ... -porque me desvié un poco del tema de la ópera-, después que me gradué, fui al exterior a hacer un postgrado por tres años ... y ... la escogencia del sitio del postgrado afuera fue, justamente, Italia ¿no? y en parte además de ... del ... de la parte principal, que era el componente técnico ¿no? del estudio, de ... -yo soy ingeniero civil, me gradué en la Metropolitana en el '83- y además del componente técnico de la universidad de Milán, que es muy reconocida en ingeniería civil, habría este o.. había este otro componente ... músico, pues, La Scala de Milán es uno de los teatros más reconocidos del mundo, y además era toda la vivencia de vivir en Europa, que es una vida mucho más tranquila, mucho más abierta y mucho más cultural que los Estados Unidos. Yo ya había tenido oportunidad de ir varias veces a los Estados Unidos y había oído inclusive a amigos que estudiaban allá y que las universidades son ... eh ... totalmente aisladas; por ejemplo, la universidad de Cornell es totalmente aislada, y tú lo tienes es estudiar o estudiar, no tienes ninguna otra ... claro, profesionalmente son unos machetes ¿no? los americanos realmente ... pero para mí es muy importante ese otro complemento humanístico y ... realmente, que me hace vibrar como es la música, pues, y otra cantidad de cosas que las conseguí yéndome a ... a Milán.",Hablante, pero para mí es muy importante ese otro complemento humanístico y ,99,muy importante ese
"Habl. ... y son realmente ... tengo un gran sentido por la amistad, pues, la fide.. la fidelidad dentro de la amistad es para mí ... es súper importante. Eh ... todavía los conservo ¿no? Inclusive, eh ... bueno, como te digo, estudiamos en la universidad cinco años juntos y lo que te quería decir para ... -porque me desvié un poco del tema de la ópera-, después que me gradué, fui al exterior a hacer un postgrado por tres años ... y ... la escogencia del sitio del postgrado afuera fue, justamente, Italia ¿no? y en parte además de ... del ... de la parte principal, que era el componente técnico ¿no? del estudio, de ... -yo soy ingeniero civil, me gradué en la Metropolitana en el '83- y además del componente técnico de la universidad de Milán, que es muy reconocida en ingeniería civil, habría este o.. había este otro componente ... músico, pues, La Scala de Milán es uno de los teatros más reconocidos del mundo, y además era toda la vivencia de vivir en Europa, que es una vida mucho más tranquila, mucho más abierta y mucho más cultural que los Estados Unidos. Yo ya había tenido oportunidad de ir varias veces a los Estados Unidos y había oído inclusive a amigos que estudiaban allá y que las universidades son ... eh ... totalmente aisladas; por ejemplo, la universidad de Cornell es totalmente aislada, y tú lo tienes es estudiar o estudiar, no tienes ninguna otra ... claro, profesionalmente son unos machetes ¿no? los americanos realmente ... pero para mí es muy importante ese otro complemento humanístico y ... realmente, que me hace vibrar como es la música, pues, y otra cantidad de cosas que las conseguí yéndome a ... a Milán.",Hablante, pero para mí es muy importante ese otro complemento humanístico y ,99,importante ese otro
"Habl. ... y son realmente ... tengo un gran sentido por la amistad, pues, la fide.. la fidelidad dentro de la amistad es para mí ... es súper importante. Eh ... todavía los conservo ¿no? Inclusive, eh ... bueno, como te digo, estudiamos en la universidad cinco años juntos y lo que te quería decir para ... -porque me desvié un poco del tema de la ópera-, después que me gradué, fui al exterior a hacer un postgrado por tres años ... y ... la escogencia del sitio del postgrado afuera fue, justamente, Italia ¿no? y en parte además de ... del ... de la parte principal, que era el componente técnico ¿no? del estudio, de ... -yo soy ingeniero civil, me gradué en la Metropolitana en el '83- y además del componente técnico de la universidad de Milán, que es muy reconocida en ingeniería civil, habría este o.. había este otro componente ... músico, pues, La Scala de Milán es uno de los teatros más reconocidos del mundo, y además era toda la vivencia de vivir en Europa, que es una vida mucho más tranquila, mucho más abierta y mucho más cultural que los Estados Unidos. Yo ya había tenido oportunidad de ir varias veces a los Estados Unidos y había oído inclusive a amigos que estudiaban allá y que las universidades son ... eh ... totalmente aisladas; por ejemplo, la universidad de Cornell es totalmente aislada, y tú lo tienes es estudiar o estudiar, no tienes ninguna otra ... claro, profesionalmente son unos machetes ¿no? los americanos realmente ... pero para mí es muy importante ese otro complemento humanístico y ... realmente, que me hace vibrar como es la música, pues, y otra cantidad de cosas que las conseguí yéndome a ... a Milán.",Hablante, pero para mí es muy importante ese otro complemento humanístico y ,99,ese otro complemento
"Habl. ... y son realmente ... tengo un gran sentido por la amistad, pues, la fide.. la fidelidad dentro de la amistad es para mí ... es súper importante. Eh ... todavía los conservo ¿no? Inclusive, eh ... bueno, como te digo, estudiamos en la universidad cinco años juntos y lo que te quería decir para ... -porque me desvié un poco del tema de la ópera-, después que me gradué, fui al exterior a hacer un postgrado por tres años ... y ... la escogencia del sitio del postgrado afuera fue, justamente, Italia ¿no? y en parte además de ... del ... de la parte principal, que era el componente técnico ¿no? del estudio, de ... -yo soy ingeniero civil, me gradué en la Metropolitana en el '83- y además del componente técnico de la universidad de Milán, que es muy reconocida en ingeniería civil, habría este o.. había este otro componente ... músico, pues, La Scala de Milán es uno de los teatros más reconocidos del mundo, y además era toda la vivencia de vivir en Europa, que es una vida mucho más tranquila, mucho más abierta y mucho más cultural que los Estados Unidos. Yo ya había tenido oportunidad de ir varias veces a los Estados Unidos y había oído inclusive a amigos que estudiaban allá y que las universidades son ... eh ... totalmente aisladas; por ejemplo, la universidad de Cornell es totalmente aislada, y tú lo tienes es estudiar o estudiar, no tienes ninguna otra ... claro, profesionalmente son unos machetes ¿no? los americanos realmente ... pero para mí es muy importante ese otro complemento humanístico y ... realmente, que me hace vibrar como es la música, pues, y otra cantidad de cosas que las conseguí yéndome a ... a Milán.",Hablante, pero para mí es muy importante ese otro complemento humanístico y ,99,otro complemento humanístico
"Habl. ... y son realmente ... tengo un gran sentido por la amistad, pues, la fide.. la fidelidad dentro de la amistad es para mí ... es súper importante. Eh ... todavía los conservo ¿no? Inclusive, eh ... bueno, como te digo, estudiamos en la universidad cinco años juntos y lo que te quería decir para ... -porque me desvié un poco del tema de la ópera-, después que me gradué, fui al exterior a hacer un postgrado por tres años ... y ... la escogencia del sitio del postgrado afuera fue, justamente, Italia ¿no? y en parte además de ... del ... de la parte principal, que era el componente técnico ¿no? del estudio, de ... -yo soy ingeniero civil, me gradué en la Metropolitana en el '83- y además del componente técnico de la universidad de Milán, que es muy reconocida en ingeniería civil, habría este o.. había este otro componente ... músico, pues, La Scala de Milán es uno de los teatros más reconocidos del mundo, y además era toda la vivencia de vivir en Europa, que es una vida mucho más tranquila, mucho más abierta y mucho más cultural que los Estados Unidos. Yo ya había tenido oportunidad de ir varias veces a los Estados Unidos y había oído inclusive a amigos que estudiaban allá y que las universidades son ... eh ... totalmente aisladas; por ejemplo, la universidad de Cornell es totalmente aislada, y tú lo tienes es estudiar o estudiar, no tienes ninguna otra ... claro, profesionalmente son unos machetes ¿no? los americanos realmente ... pero para mí es muy importante ese otro complemento humanístico y ... realmente, que me hace vibrar como es la música, pues, y otra cantidad de cosas que las conseguí yéndome a ... a Milán.",Hablante, pero para mí es muy importante ese otro complemento humanístico y ,99,complemento humanístico y
"Habl. ... y son realmente ... tengo un gran sentido por la amistad, pues, la fide.. la fidelidad dentro de la amistad es para mí ... es súper importante. Eh ... todavía los conservo ¿no? Inclusive, eh ... bueno, como te digo, estudiamos en la universidad cinco años juntos y lo que te quería decir para ... -porque me desvié un poco del tema de la ópera-, después que me gradué, fui al exterior a hacer un postgrado por tres años ... y ... la escogencia del sitio del postgrado afuera fue, justamente, Italia ¿no? y en parte además de ... del ... de la parte principal, que era el componente técnico ¿no? del estudio, de ... -yo soy ingeniero civil, me gradué en la Metropolitana en el '83- y además del componente técnico de la universidad de Milán, que es muy reconocida en ingeniería civil, habría este o.. había este otro componente ... músico, pues, La Scala de Milán es uno de los teatros más reconocidos del mundo, y además era toda la vivencia de vivir en Europa, que es una vida mucho más tranquila, mucho más abierta y mucho más cultural que los Estados Unidos. Yo ya había tenido oportunidad de ir varias veces a los Estados Unidos y había oído inclusive a amigos que estudiaban allá y que las universidades son ... eh ... totalmente aisladas; por ejemplo, la universidad de Cornell es totalmente aislada, y tú lo tienes es estudiar o estudiar, no tienes ninguna otra ... claro, profesionalmente son unos machetes ¿no? los americanos realmente ... pero para mí es muy importante ese otro complemento humanístico y ... realmente, que me hace vibrar como es la música, pues, y otra cantidad de cosas que las conseguí yéndome a ... a Milán.",Hablante, realmente que me hace vibrar como es la música pues y otra cantidad de cosas que las conseguí yéndome a ,100,realmente que me
"Habl. ... y son realmente ... tengo un gran sentido por la amistad, pues, la fide.. la fidelidad dentro de la amistad es para mí ... es súper importante. Eh ... todavía los conservo ¿no? Inclusive, eh ... bueno, como te digo, estudiamos en la universidad cinco años juntos y lo que te quería decir para ... -porque me desvié un poco del tema de la ópera-, después que me gradué, fui al exterior a hacer un postgrado por tres años ... y ... la escogencia del sitio del postgrado afuera fue, justamente, Italia ¿no? y en parte además de ... del ... de la parte principal, que era el componente técnico ¿no? del estudio, de ... -yo soy ingeniero civil, me gradué en la Metropolitana en el '83- y además del componente técnico de la universidad de Milán, que es muy reconocida en ingeniería civil, habría este o.. había este otro componente ... músico, pues, La Scala de Milán es uno de los teatros más reconocidos del mundo, y además era toda la vivencia de vivir en Europa, que es una vida mucho más tranquila, mucho más abierta y mucho más cultural que los Estados Unidos. Yo ya había tenido oportunidad de ir varias veces a los Estados Unidos y había oído inclusive a amigos que estudiaban allá y que las universidades son ... eh ... totalmente aisladas; por ejemplo, la universidad de Cornell es totalmente aislada, y tú lo tienes es estudiar o estudiar, no tienes ninguna otra ... claro, profesionalmente son unos machetes ¿no? los americanos realmente ... pero para mí es muy importante ese otro complemento humanístico y ... realmente, que me hace vibrar como es la música, pues, y otra cantidad de cosas que las conseguí yéndome a ... a Milán.",Hablante, realmente que me hace vibrar como es la música pues y otra cantidad de cosas que las conseguí yéndome a ,100,que me hace
"Habl. ... y son realmente ... tengo un gran sentido por la amistad, pues, la fide.. la fidelidad dentro de la amistad es para mí ... es súper importante. Eh ... todavía los conservo ¿no? Inclusive, eh ... bueno, como te digo, estudiamos en la universidad cinco años juntos y lo que te quería decir para ... -porque me desvié un poco del tema de la ópera-, después que me gradué, fui al exterior a hacer un postgrado por tres años ... y ... la escogencia del sitio del postgrado afuera fue, justamente, Italia ¿no? y en parte además de ... del ... de la parte principal, que era el componente técnico ¿no? del estudio, de ... -yo soy ingeniero civil, me gradué en la Metropolitana en el '83- y además del componente técnico de la universidad de Milán, que es muy reconocida en ingeniería civil, habría este o.. había este otro componente ... músico, pues, La Scala de Milán es uno de los teatros más reconocidos del mundo, y además era toda la vivencia de vivir en Europa, que es una vida mucho más tranquila, mucho más abierta y mucho más cultural que los Estados Unidos. Yo ya había tenido oportunidad de ir varias veces a los Estados Unidos y había oído inclusive a amigos que estudiaban allá y que las universidades son ... eh ... totalmente aisladas; por ejemplo, la universidad de Cornell es totalmente aislada, y tú lo tienes es estudiar o estudiar, no tienes ninguna otra ... claro, profesionalmente son unos machetes ¿no? los americanos realmente ... pero para mí es muy importante ese otro complemento humanístico y ... realmente, que me hace vibrar como es la música, pues, y otra cantidad de cosas que las conseguí yéndome a ... a Milán.",Hablante, realmente que me hace vibrar como es la música pues y otra cantidad de cosas que las conseguí yéndome a ,100,me hace vibrar
