raw,speaker,text,line_number_n,ngram_text
"Habl. ... y son realmente ... tengo un gran sentido por la amistad, pues, la fide.. la fidelidad dentro de la amistad es para mí ... es súper importante. Eh ... todavía los conservo ¿no? Inclusive, eh ... bueno, como te digo, estudiamos en la universidad cinco años juntos y lo que te quería decir para ... -porque me desvié un poco del tema de la ópera-, después que me gradué, fui al exterior a hacer un postgrado por tres años ... y ... la escogencia del sitio del postgrado afuera fue, justamente, Italia ¿no? y en parte además de ... del ... de la parte principal, que era el componente técnico ¿no? del estudio, de ... -yo soy ingeniero civil, me gradué en la Metropolitana en el '83- y además del componente técnico de la universidad de Milán, que es muy reconocida en ingeniería civil, habría este o.. había este otro componente ... músico, pues, La Scala de Milán es uno de los teatros más reconocidos del mundo, y además era toda la vivencia de vivir en Europa, que es una vida mucho más tranquila, mucho más abierta y mucho más cultural que los Estados Unidos. Yo ya había tenido oportunidad de ir varias veces a los Estados Unidos y había oído inclusive a amigos que estudiaban allá y que las universidades son ... eh ... totalmente aisladas; por ejemplo, la universidad de Cornell es totalmente aislada, y tú lo tienes es estudiar o estudiar, no tienes ninguna otra ... claro, profesionalmente son unos machetes ¿no? los americanos realmente ... pero para mí es muy importante ese otro complemento humanístico y ... realmente, que me hace vibrar como es la música, pues, y otra cantidad de cosas que las conseguí yéndome a ... a Milán.",Hablante, porque me desvié un poco del tema de la ópera después que me gradué fui al exterior a hacer un postgrado por tres años ,86,porque me desvié un poco del tema
"Habl. ... y son realmente ... tengo un gran sentido por la amistad, pues, la fide.. la fidelidad dentro de la amistad es para mí ... es súper importante. Eh ... todavía los conservo ¿no? Inclusive, eh ... bueno, como te digo, estudiamos en la universidad cinco años juntos y lo que te quería decir para ... -porque me desvié un poco del tema de la ópera-, después que me gradué, fui al exterior a hacer un postgrado por tres años ... y ... la escogencia del sitio del postgrado afuera fue, justamente, Italia ¿no? y en parte además de ... del ... de la parte principal, que era el componente técnico ¿no? del estudio, de ... -yo soy ingeniero civil, me gradué en la Metropolitana en el '83- y además del componente técnico de la universidad de Milán, que es muy reconocida en ingeniería civil, habría este o.. había este otro componente ... músico, pues, La Scala de Milán es uno de los teatros más reconocidos del mundo, y además era toda la vivencia de vivir en Europa, que es una vida mucho más tranquila, mucho más abierta y mucho más cultural que los Estados Unidos. Yo ya había tenido oportunidad de ir varias veces a los Estados Unidos y había oído inclusive a amigos que estudiaban allá y que las universidades son ... eh ... totalmente aisladas; por ejemplo, la universidad de Cornell es totalmente aislada, y tú lo tienes es estudiar o estudiar, no tienes ninguna otra ... claro, profesionalmente son unos machetes ¿no? los americanos realmente ... pero para mí es muy importante ese otro complemento humanístico y ... realmente, que me hace vibrar como es la música, pues, y otra cantidad de cosas que las conseguí yéndome a ... a Milán.",Hablante, porque me desvié un poco del tema de la ópera después que me gradué fui al exterior a hacer un postgrado por tres años ,86,me desvié un poco del tema de
"Habl. ... y son realmente ... tengo un gran sentido por la amistad, pues, la fide.. la fidelidad dentro de la amistad es para mí ... es súper importante. Eh ... todavía los conservo ¿no? Inclusive, eh ... bueno, como te digo, estudiamos en la universidad cinco años juntos y lo que te quería decir para ... -porque me desvié un poco del tema de la ópera-, después que me gradué, fui al exterior a hacer un postgrado por tres años ... y ... la escogencia del sitio del postgrado afuera fue, justamente, Italia ¿no? y en parte además de ... del ... de la parte principal, que era el componente técnico ¿no? del estudio, de ... -yo soy ingeniero civil, me gradué en la Metropolitana en el '83- y además del componente técnico de la universidad de Milán, que es muy reconocida en ingeniería civil, habría este o.. había este otro componente ... músico, pues, La Scala de Milán es uno de los teatros más reconocidos del mundo, y además era toda la vivencia de vivir en Europa, que es una vida mucho más tranquila, mucho más abierta y mucho más cultural que los Estados Unidos. Yo ya había tenido oportunidad de ir varias veces a los Estados Unidos y había oído inclusive a amigos que estudiaban allá y que las universidades son ... eh ... totalmente aisladas; por ejemplo, la universidad de Cornell es totalmente aislada, y tú lo tienes es estudiar o estudiar, no tienes ninguna otra ... claro, profesionalmente son unos machetes ¿no? los americanos realmente ... pero para mí es muy importante ese otro complemento humanístico y ... realmente, que me hace vibrar como es la música, pues, y otra cantidad de cosas que las conseguí yéndome a ... a Milán.",Hablante, porque me desvié un poco del tema de la ópera después que me gradué fui al exterior a hacer un postgrado por tres años ,86,desvié un poco del tema de la
"Habl. ... y son realmente ... tengo un gran sentido por la amistad, pues, la fide.. la fidelidad dentro de la amistad es para mí ... es súper importante. Eh ... todavía los conservo ¿no? Inclusive, eh ... bueno, como te digo, estudiamos en la universidad cinco años juntos y lo que te quería decir para ... -porque me desvié un poco del tema de la ópera-, después que me gradué, fui al exterior a hacer un postgrado por tres años ... y ... la escogencia del sitio del postgrado afuera fue, justamente, Italia ¿no? y en parte además de ... del ... de la parte principal, que era el componente técnico ¿no? del estudio, de ... -yo soy ingeniero civil, me gradué en la Metropolitana en el '83- y además del componente técnico de la universidad de Milán, que es muy reconocida en ingeniería civil, habría este o.. había este otro componente ... músico, pues, La Scala de Milán es uno de los teatros más reconocidos del mundo, y además era toda la vivencia de vivir en Europa, que es una vida mucho más tranquila, mucho más abierta y mucho más cultural que los Estados Unidos. Yo ya había tenido oportunidad de ir varias veces a los Estados Unidos y había oído inclusive a amigos que estudiaban allá y que las universidades son ... eh ... totalmente aisladas; por ejemplo, la universidad de Cornell es totalmente aislada, y tú lo tienes es estudiar o estudiar, no tienes ninguna otra ... claro, profesionalmente son unos machetes ¿no? los americanos realmente ... pero para mí es muy importante ese otro complemento humanístico y ... realmente, que me hace vibrar como es la música, pues, y otra cantidad de cosas que las conseguí yéndome a ... a Milán.",Hablante, porque me desvié un poco del tema de la ópera después que me gradué fui al exterior a hacer un postgrado por tres años ,86,un poco del tema de la ópera
"Habl. ... y son realmente ... tengo un gran sentido por la amistad, pues, la fide.. la fidelidad dentro de la amistad es para mí ... es súper importante. Eh ... todavía los conservo ¿no? Inclusive, eh ... bueno, como te digo, estudiamos en la universidad cinco años juntos y lo que te quería decir para ... -porque me desvié un poco del tema de la ópera-, después que me gradué, fui al exterior a hacer un postgrado por tres años ... y ... la escogencia del sitio del postgrado afuera fue, justamente, Italia ¿no? y en parte además de ... del ... de la parte principal, que era el componente técnico ¿no? del estudio, de ... -yo soy ingeniero civil, me gradué en la Metropolitana en el '83- y además del componente técnico de la universidad de Milán, que es muy reconocida en ingeniería civil, habría este o.. había este otro componente ... músico, pues, La Scala de Milán es uno de los teatros más reconocidos del mundo, y además era toda la vivencia de vivir en Europa, que es una vida mucho más tranquila, mucho más abierta y mucho más cultural que los Estados Unidos. Yo ya había tenido oportunidad de ir varias veces a los Estados Unidos y había oído inclusive a amigos que estudiaban allá y que las universidades son ... eh ... totalmente aisladas; por ejemplo, la universidad de Cornell es totalmente aislada, y tú lo tienes es estudiar o estudiar, no tienes ninguna otra ... claro, profesionalmente son unos machetes ¿no? los americanos realmente ... pero para mí es muy importante ese otro complemento humanístico y ... realmente, que me hace vibrar como es la música, pues, y otra cantidad de cosas que las conseguí yéndome a ... a Milán.",Hablante, porque me desvié un poco del tema de la ópera después que me gradué fui al exterior a hacer un postgrado por tres años ,86,poco del tema de la ópera después
"Habl. ... y son realmente ... tengo un gran sentido por la amistad, pues, la fide.. la fidelidad dentro de la amistad es para mí ... es súper importante. Eh ... todavía los conservo ¿no? Inclusive, eh ... bueno, como te digo, estudiamos en la universidad cinco años juntos y lo que te quería decir para ... -porque me desvié un poco del tema de la ópera-, después que me gradué, fui al exterior a hacer un postgrado por tres años ... y ... la escogencia del sitio del postgrado afuera fue, justamente, Italia ¿no? y en parte además de ... del ... de la parte principal, que era el componente técnico ¿no? del estudio, de ... -yo soy ingeniero civil, me gradué en la Metropolitana en el '83- y además del componente técnico de la universidad de Milán, que es muy reconocida en ingeniería civil, habría este o.. había este otro componente ... músico, pues, La Scala de Milán es uno de los teatros más reconocidos del mundo, y además era toda la vivencia de vivir en Europa, que es una vida mucho más tranquila, mucho más abierta y mucho más cultural que los Estados Unidos. Yo ya había tenido oportunidad de ir varias veces a los Estados Unidos y había oído inclusive a amigos que estudiaban allá y que las universidades son ... eh ... totalmente aisladas; por ejemplo, la universidad de Cornell es totalmente aislada, y tú lo tienes es estudiar o estudiar, no tienes ninguna otra ... claro, profesionalmente son unos machetes ¿no? los americanos realmente ... pero para mí es muy importante ese otro complemento humanístico y ... realmente, que me hace vibrar como es la música, pues, y otra cantidad de cosas que las conseguí yéndome a ... a Milán.",Hablante, porque me desvié un poco del tema de la ópera después que me gradué fui al exterior a hacer un postgrado por tres años ,86,del tema de la ópera después que
"Habl. ... y son realmente ... tengo un gran sentido por la amistad, pues, la fide.. la fidelidad dentro de la amistad es para mí ... es súper importante. Eh ... todavía los conservo ¿no? Inclusive, eh ... bueno, como te digo, estudiamos en la universidad cinco años juntos y lo que te quería decir para ... -porque me desvié un poco del tema de la ópera-, después que me gradué, fui al exterior a hacer un postgrado por tres años ... y ... la escogencia del sitio del postgrado afuera fue, justamente, Italia ¿no? y en parte además de ... del ... de la parte principal, que era el componente técnico ¿no? del estudio, de ... -yo soy ingeniero civil, me gradué en la Metropolitana en el '83- y además del componente técnico de la universidad de Milán, que es muy reconocida en ingeniería civil, habría este o.. había este otro componente ... músico, pues, La Scala de Milán es uno de los teatros más reconocidos del mundo, y además era toda la vivencia de vivir en Europa, que es una vida mucho más tranquila, mucho más abierta y mucho más cultural que los Estados Unidos. Yo ya había tenido oportunidad de ir varias veces a los Estados Unidos y había oído inclusive a amigos que estudiaban allá y que las universidades son ... eh ... totalmente aisladas; por ejemplo, la universidad de Cornell es totalmente aislada, y tú lo tienes es estudiar o estudiar, no tienes ninguna otra ... claro, profesionalmente son unos machetes ¿no? los americanos realmente ... pero para mí es muy importante ese otro complemento humanístico y ... realmente, que me hace vibrar como es la música, pues, y otra cantidad de cosas que las conseguí yéndome a ... a Milán.",Hablante, porque me desvié un poco del tema de la ópera después que me gradué fui al exterior a hacer un postgrado por tres años ,86,tema de la ópera después que me
"Habl. ... y son realmente ... tengo un gran sentido por la amistad, pues, la fide.. la fidelidad dentro de la amistad es para mí ... es súper importante. Eh ... todavía los conservo ¿no? Inclusive, eh ... bueno, como te digo, estudiamos en la universidad cinco años juntos y lo que te quería decir para ... -porque me desvié un poco del tema de la ópera-, después que me gradué, fui al exterior a hacer un postgrado por tres años ... y ... la escogencia del sitio del postgrado afuera fue, justamente, Italia ¿no? y en parte además de ... del ... de la parte principal, que era el componente técnico ¿no? del estudio, de ... -yo soy ingeniero civil, me gradué en la Metropolitana en el '83- y además del componente técnico de la universidad de Milán, que es muy reconocida en ingeniería civil, habría este o.. había este otro componente ... músico, pues, La Scala de Milán es uno de los teatros más reconocidos del mundo, y además era toda la vivencia de vivir en Europa, que es una vida mucho más tranquila, mucho más abierta y mucho más cultural que los Estados Unidos. Yo ya había tenido oportunidad de ir varias veces a los Estados Unidos y había oído inclusive a amigos que estudiaban allá y que las universidades son ... eh ... totalmente aisladas; por ejemplo, la universidad de Cornell es totalmente aislada, y tú lo tienes es estudiar o estudiar, no tienes ninguna otra ... claro, profesionalmente son unos machetes ¿no? los americanos realmente ... pero para mí es muy importante ese otro complemento humanístico y ... realmente, que me hace vibrar como es la música, pues, y otra cantidad de cosas que las conseguí yéndome a ... a Milán.",Hablante, porque me desvié un poco del tema de la ópera después que me gradué fui al exterior a hacer un postgrado por tres años ,86,de la ópera después que me gradué
"Habl. ... y son realmente ... tengo un gran sentido por la amistad, pues, la fide.. la fidelidad dentro de la amistad es para mí ... es súper importante. Eh ... todavía los conservo ¿no? Inclusive, eh ... bueno, como te digo, estudiamos en la universidad cinco años juntos y lo que te quería decir para ... -porque me desvié un poco del tema de la ópera-, después que me gradué, fui al exterior a hacer un postgrado por tres años ... y ... la escogencia del sitio del postgrado afuera fue, justamente, Italia ¿no? y en parte además de ... del ... de la parte principal, que era el componente técnico ¿no? del estudio, de ... -yo soy ingeniero civil, me gradué en la Metropolitana en el '83- y además del componente técnico de la universidad de Milán, que es muy reconocida en ingeniería civil, habría este o.. había este otro componente ... músico, pues, La Scala de Milán es uno de los teatros más reconocidos del mundo, y además era toda la vivencia de vivir en Europa, que es una vida mucho más tranquila, mucho más abierta y mucho más cultural que los Estados Unidos. Yo ya había tenido oportunidad de ir varias veces a los Estados Unidos y había oído inclusive a amigos que estudiaban allá y que las universidades son ... eh ... totalmente aisladas; por ejemplo, la universidad de Cornell es totalmente aislada, y tú lo tienes es estudiar o estudiar, no tienes ninguna otra ... claro, profesionalmente son unos machetes ¿no? los americanos realmente ... pero para mí es muy importante ese otro complemento humanístico y ... realmente, que me hace vibrar como es la música, pues, y otra cantidad de cosas que las conseguí yéndome a ... a Milán.",Hablante, porque me desvié un poco del tema de la ópera después que me gradué fui al exterior a hacer un postgrado por tres años ,86,la ópera después que me gradué fui
"Habl. ... y son realmente ... tengo un gran sentido por la amistad, pues, la fide.. la fidelidad dentro de la amistad es para mí ... es súper importante. Eh ... todavía los conservo ¿no? Inclusive, eh ... bueno, como te digo, estudiamos en la universidad cinco años juntos y lo que te quería decir para ... -porque me desvié un poco del tema de la ópera-, después que me gradué, fui al exterior a hacer un postgrado por tres años ... y ... la escogencia del sitio del postgrado afuera fue, justamente, Italia ¿no? y en parte además de ... del ... de la parte principal, que era el componente técnico ¿no? del estudio, de ... -yo soy ingeniero civil, me gradué en la Metropolitana en el '83- y además del componente técnico de la universidad de Milán, que es muy reconocida en ingeniería civil, habría este o.. había este otro componente ... músico, pues, La Scala de Milán es uno de los teatros más reconocidos del mundo, y además era toda la vivencia de vivir en Europa, que es una vida mucho más tranquila, mucho más abierta y mucho más cultural que los Estados Unidos. Yo ya había tenido oportunidad de ir varias veces a los Estados Unidos y había oído inclusive a amigos que estudiaban allá y que las universidades son ... eh ... totalmente aisladas; por ejemplo, la universidad de Cornell es totalmente aislada, y tú lo tienes es estudiar o estudiar, no tienes ninguna otra ... claro, profesionalmente son unos machetes ¿no? los americanos realmente ... pero para mí es muy importante ese otro complemento humanístico y ... realmente, que me hace vibrar como es la música, pues, y otra cantidad de cosas que las conseguí yéndome a ... a Milán.",Hablante, porque me desvié un poco del tema de la ópera después que me gradué fui al exterior a hacer un postgrado por tres años ,86,ópera después que me gradué fui al
"Habl. ... y son realmente ... tengo un gran sentido por la amistad, pues, la fide.. la fidelidad dentro de la amistad es para mí ... es súper importante. Eh ... todavía los conservo ¿no? Inclusive, eh ... bueno, como te digo, estudiamos en la universidad cinco años juntos y lo que te quería decir para ... -porque me desvié un poco del tema de la ópera-, después que me gradué, fui al exterior a hacer un postgrado por tres años ... y ... la escogencia del sitio del postgrado afuera fue, justamente, Italia ¿no? y en parte además de ... del ... de la parte principal, que era el componente técnico ¿no? del estudio, de ... -yo soy ingeniero civil, me gradué en la Metropolitana en el '83- y además del componente técnico de la universidad de Milán, que es muy reconocida en ingeniería civil, habría este o.. había este otro componente ... músico, pues, La Scala de Milán es uno de los teatros más reconocidos del mundo, y además era toda la vivencia de vivir en Europa, que es una vida mucho más tranquila, mucho más abierta y mucho más cultural que los Estados Unidos. Yo ya había tenido oportunidad de ir varias veces a los Estados Unidos y había oído inclusive a amigos que estudiaban allá y que las universidades son ... eh ... totalmente aisladas; por ejemplo, la universidad de Cornell es totalmente aislada, y tú lo tienes es estudiar o estudiar, no tienes ninguna otra ... claro, profesionalmente son unos machetes ¿no? los americanos realmente ... pero para mí es muy importante ese otro complemento humanístico y ... realmente, que me hace vibrar como es la música, pues, y otra cantidad de cosas que las conseguí yéndome a ... a Milán.",Hablante, porque me desvié un poco del tema de la ópera después que me gradué fui al exterior a hacer un postgrado por tres años ,86,después que me gradué fui al exterior
"Habl. ... y son realmente ... tengo un gran sentido por la amistad, pues, la fide.. la fidelidad dentro de la amistad es para mí ... es súper importante. Eh ... todavía los conservo ¿no? Inclusive, eh ... bueno, como te digo, estudiamos en la universidad cinco años juntos y lo que te quería decir para ... -porque me desvié un poco del tema de la ópera-, después que me gradué, fui al exterior a hacer un postgrado por tres años ... y ... la escogencia del sitio del postgrado afuera fue, justamente, Italia ¿no? y en parte además de ... del ... de la parte principal, que era el componente técnico ¿no? del estudio, de ... -yo soy ingeniero civil, me gradué en la Metropolitana en el '83- y además del componente técnico de la universidad de Milán, que es muy reconocida en ingeniería civil, habría este o.. había este otro componente ... músico, pues, La Scala de Milán es uno de los teatros más reconocidos del mundo, y además era toda la vivencia de vivir en Europa, que es una vida mucho más tranquila, mucho más abierta y mucho más cultural que los Estados Unidos. Yo ya había tenido oportunidad de ir varias veces a los Estados Unidos y había oído inclusive a amigos que estudiaban allá y que las universidades son ... eh ... totalmente aisladas; por ejemplo, la universidad de Cornell es totalmente aislada, y tú lo tienes es estudiar o estudiar, no tienes ninguna otra ... claro, profesionalmente son unos machetes ¿no? los americanos realmente ... pero para mí es muy importante ese otro complemento humanístico y ... realmente, que me hace vibrar como es la música, pues, y otra cantidad de cosas que las conseguí yéndome a ... a Milán.",Hablante, porque me desvié un poco del tema de la ópera después que me gradué fui al exterior a hacer un postgrado por tres años ,86,que me gradué fui al exterior a
"Habl. ... y son realmente ... tengo un gran sentido por la amistad, pues, la fide.. la fidelidad dentro de la amistad es para mí ... es súper importante. Eh ... todavía los conservo ¿no? Inclusive, eh ... bueno, como te digo, estudiamos en la universidad cinco años juntos y lo que te quería decir para ... -porque me desvié un poco del tema de la ópera-, después que me gradué, fui al exterior a hacer un postgrado por tres años ... y ... la escogencia del sitio del postgrado afuera fue, justamente, Italia ¿no? y en parte además de ... del ... de la parte principal, que era el componente técnico ¿no? del estudio, de ... -yo soy ingeniero civil, me gradué en la Metropolitana en el '83- y además del componente técnico de la universidad de Milán, que es muy reconocida en ingeniería civil, habría este o.. había este otro componente ... músico, pues, La Scala de Milán es uno de los teatros más reconocidos del mundo, y además era toda la vivencia de vivir en Europa, que es una vida mucho más tranquila, mucho más abierta y mucho más cultural que los Estados Unidos. Yo ya había tenido oportunidad de ir varias veces a los Estados Unidos y había oído inclusive a amigos que estudiaban allá y que las universidades son ... eh ... totalmente aisladas; por ejemplo, la universidad de Cornell es totalmente aislada, y tú lo tienes es estudiar o estudiar, no tienes ninguna otra ... claro, profesionalmente son unos machetes ¿no? los americanos realmente ... pero para mí es muy importante ese otro complemento humanístico y ... realmente, que me hace vibrar como es la música, pues, y otra cantidad de cosas que las conseguí yéndome a ... a Milán.",Hablante, porque me desvié un poco del tema de la ópera después que me gradué fui al exterior a hacer un postgrado por tres años ,86,me gradué fui al exterior a hacer
"Habl. ... y son realmente ... tengo un gran sentido por la amistad, pues, la fide.. la fidelidad dentro de la amistad es para mí ... es súper importante. Eh ... todavía los conservo ¿no? Inclusive, eh ... bueno, como te digo, estudiamos en la universidad cinco años juntos y lo que te quería decir para ... -porque me desvié un poco del tema de la ópera-, después que me gradué, fui al exterior a hacer un postgrado por tres años ... y ... la escogencia del sitio del postgrado afuera fue, justamente, Italia ¿no? y en parte además de ... del ... de la parte principal, que era el componente técnico ¿no? del estudio, de ... -yo soy ingeniero civil, me gradué en la Metropolitana en el '83- y además del componente técnico de la universidad de Milán, que es muy reconocida en ingeniería civil, habría este o.. había este otro componente ... músico, pues, La Scala de Milán es uno de los teatros más reconocidos del mundo, y además era toda la vivencia de vivir en Europa, que es una vida mucho más tranquila, mucho más abierta y mucho más cultural que los Estados Unidos. Yo ya había tenido oportunidad de ir varias veces a los Estados Unidos y había oído inclusive a amigos que estudiaban allá y que las universidades son ... eh ... totalmente aisladas; por ejemplo, la universidad de Cornell es totalmente aislada, y tú lo tienes es estudiar o estudiar, no tienes ninguna otra ... claro, profesionalmente son unos machetes ¿no? los americanos realmente ... pero para mí es muy importante ese otro complemento humanístico y ... realmente, que me hace vibrar como es la música, pues, y otra cantidad de cosas que las conseguí yéndome a ... a Milán.",Hablante, porque me desvié un poco del tema de la ópera después que me gradué fui al exterior a hacer un postgrado por tres años ,86,gradué fui al exterior a hacer un
"Habl. ... y son realmente ... tengo un gran sentido por la amistad, pues, la fide.. la fidelidad dentro de la amistad es para mí ... es súper importante. Eh ... todavía los conservo ¿no? Inclusive, eh ... bueno, como te digo, estudiamos en la universidad cinco años juntos y lo que te quería decir para ... -porque me desvié un poco del tema de la ópera-, después que me gradué, fui al exterior a hacer un postgrado por tres años ... y ... la escogencia del sitio del postgrado afuera fue, justamente, Italia ¿no? y en parte además de ... del ... de la parte principal, que era el componente técnico ¿no? del estudio, de ... -yo soy ingeniero civil, me gradué en la Metropolitana en el '83- y además del componente técnico de la universidad de Milán, que es muy reconocida en ingeniería civil, habría este o.. había este otro componente ... músico, pues, La Scala de Milán es uno de los teatros más reconocidos del mundo, y además era toda la vivencia de vivir en Europa, que es una vida mucho más tranquila, mucho más abierta y mucho más cultural que los Estados Unidos. Yo ya había tenido oportunidad de ir varias veces a los Estados Unidos y había oído inclusive a amigos que estudiaban allá y que las universidades son ... eh ... totalmente aisladas; por ejemplo, la universidad de Cornell es totalmente aislada, y tú lo tienes es estudiar o estudiar, no tienes ninguna otra ... claro, profesionalmente son unos machetes ¿no? los americanos realmente ... pero para mí es muy importante ese otro complemento humanístico y ... realmente, que me hace vibrar como es la música, pues, y otra cantidad de cosas que las conseguí yéndome a ... a Milán.",Hablante, porque me desvié un poco del tema de la ópera después que me gradué fui al exterior a hacer un postgrado por tres años ,86,fui al exterior a hacer un postgrado
"Habl. ... y son realmente ... tengo un gran sentido por la amistad, pues, la fide.. la fidelidad dentro de la amistad es para mí ... es súper importante. Eh ... todavía los conservo ¿no? Inclusive, eh ... bueno, como te digo, estudiamos en la universidad cinco años juntos y lo que te quería decir para ... -porque me desvié un poco del tema de la ópera-, después que me gradué, fui al exterior a hacer un postgrado por tres años ... y ... la escogencia del sitio del postgrado afuera fue, justamente, Italia ¿no? y en parte además de ... del ... de la parte principal, que era el componente técnico ¿no? del estudio, de ... -yo soy ingeniero civil, me gradué en la Metropolitana en el '83- y además del componente técnico de la universidad de Milán, que es muy reconocida en ingeniería civil, habría este o.. había este otro componente ... músico, pues, La Scala de Milán es uno de los teatros más reconocidos del mundo, y además era toda la vivencia de vivir en Europa, que es una vida mucho más tranquila, mucho más abierta y mucho más cultural que los Estados Unidos. Yo ya había tenido oportunidad de ir varias veces a los Estados Unidos y había oído inclusive a amigos que estudiaban allá y que las universidades son ... eh ... totalmente aisladas; por ejemplo, la universidad de Cornell es totalmente aislada, y tú lo tienes es estudiar o estudiar, no tienes ninguna otra ... claro, profesionalmente son unos machetes ¿no? los americanos realmente ... pero para mí es muy importante ese otro complemento humanístico y ... realmente, que me hace vibrar como es la música, pues, y otra cantidad de cosas que las conseguí yéndome a ... a Milán.",Hablante, porque me desvié un poco del tema de la ópera después que me gradué fui al exterior a hacer un postgrado por tres años ,86,al exterior a hacer un postgrado por
"Habl. ... y son realmente ... tengo un gran sentido por la amistad, pues, la fide.. la fidelidad dentro de la amistad es para mí ... es súper importante. Eh ... todavía los conservo ¿no? Inclusive, eh ... bueno, como te digo, estudiamos en la universidad cinco años juntos y lo que te quería decir para ... -porque me desvié un poco del tema de la ópera-, después que me gradué, fui al exterior a hacer un postgrado por tres años ... y ... la escogencia del sitio del postgrado afuera fue, justamente, Italia ¿no? y en parte además de ... del ... de la parte principal, que era el componente técnico ¿no? del estudio, de ... -yo soy ingeniero civil, me gradué en la Metropolitana en el '83- y además del componente técnico de la universidad de Milán, que es muy reconocida en ingeniería civil, habría este o.. había este otro componente ... músico, pues, La Scala de Milán es uno de los teatros más reconocidos del mundo, y además era toda la vivencia de vivir en Europa, que es una vida mucho más tranquila, mucho más abierta y mucho más cultural que los Estados Unidos. Yo ya había tenido oportunidad de ir varias veces a los Estados Unidos y había oído inclusive a amigos que estudiaban allá y que las universidades son ... eh ... totalmente aisladas; por ejemplo, la universidad de Cornell es totalmente aislada, y tú lo tienes es estudiar o estudiar, no tienes ninguna otra ... claro, profesionalmente son unos machetes ¿no? los americanos realmente ... pero para mí es muy importante ese otro complemento humanístico y ... realmente, que me hace vibrar como es la música, pues, y otra cantidad de cosas que las conseguí yéndome a ... a Milán.",Hablante, porque me desvié un poco del tema de la ópera después que me gradué fui al exterior a hacer un postgrado por tres años ,86,exterior a hacer un postgrado por tres
"Habl. ... y son realmente ... tengo un gran sentido por la amistad, pues, la fide.. la fidelidad dentro de la amistad es para mí ... es súper importante. Eh ... todavía los conservo ¿no? Inclusive, eh ... bueno, como te digo, estudiamos en la universidad cinco años juntos y lo que te quería decir para ... -porque me desvié un poco del tema de la ópera-, después que me gradué, fui al exterior a hacer un postgrado por tres años ... y ... la escogencia del sitio del postgrado afuera fue, justamente, Italia ¿no? y en parte además de ... del ... de la parte principal, que era el componente técnico ¿no? del estudio, de ... -yo soy ingeniero civil, me gradué en la Metropolitana en el '83- y además del componente técnico de la universidad de Milán, que es muy reconocida en ingeniería civil, habría este o.. había este otro componente ... músico, pues, La Scala de Milán es uno de los teatros más reconocidos del mundo, y además era toda la vivencia de vivir en Europa, que es una vida mucho más tranquila, mucho más abierta y mucho más cultural que los Estados Unidos. Yo ya había tenido oportunidad de ir varias veces a los Estados Unidos y había oído inclusive a amigos que estudiaban allá y que las universidades son ... eh ... totalmente aisladas; por ejemplo, la universidad de Cornell es totalmente aislada, y tú lo tienes es estudiar o estudiar, no tienes ninguna otra ... claro, profesionalmente son unos machetes ¿no? los americanos realmente ... pero para mí es muy importante ese otro complemento humanístico y ... realmente, que me hace vibrar como es la música, pues, y otra cantidad de cosas que las conseguí yéndome a ... a Milán.",Hablante, porque me desvié un poco del tema de la ópera después que me gradué fui al exterior a hacer un postgrado por tres años ,86,a hacer un postgrado por tres años
"Habl. ... y son realmente ... tengo un gran sentido por la amistad, pues, la fide.. la fidelidad dentro de la amistad es para mí ... es súper importante. Eh ... todavía los conservo ¿no? Inclusive, eh ... bueno, como te digo, estudiamos en la universidad cinco años juntos y lo que te quería decir para ... -porque me desvié un poco del tema de la ópera-, después que me gradué, fui al exterior a hacer un postgrado por tres años ... y ... la escogencia del sitio del postgrado afuera fue, justamente, Italia ¿no? y en parte además de ... del ... de la parte principal, que era el componente técnico ¿no? del estudio, de ... -yo soy ingeniero civil, me gradué en la Metropolitana en el '83- y además del componente técnico de la universidad de Milán, que es muy reconocida en ingeniería civil, habría este o.. había este otro componente ... músico, pues, La Scala de Milán es uno de los teatros más reconocidos del mundo, y además era toda la vivencia de vivir en Europa, que es una vida mucho más tranquila, mucho más abierta y mucho más cultural que los Estados Unidos. Yo ya había tenido oportunidad de ir varias veces a los Estados Unidos y había oído inclusive a amigos que estudiaban allá y que las universidades son ... eh ... totalmente aisladas; por ejemplo, la universidad de Cornell es totalmente aislada, y tú lo tienes es estudiar o estudiar, no tienes ninguna otra ... claro, profesionalmente son unos machetes ¿no? los americanos realmente ... pero para mí es muy importante ese otro complemento humanístico y ... realmente, que me hace vibrar como es la música, pues, y otra cantidad de cosas que las conseguí yéndome a ... a Milán.",Hablante, la escogencia del sitio del postgrado afuera fue justamente italia no y en parte además de ,88,la escogencia del sitio del postgrado afuera
